Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:41:31,2023-07-05 14:41:33,1.471s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF""))",Chrome 114.0.0.0,,,2023-07-05 14:41:33,2023-07-05 14:41:33,0.400s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/h1_General Ledger""))",Chrome 114.0.0.0,,,2023-07-05 14:41:33,2023-07-05 14:41:33,0.194s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/h1_General Ledger""))",Chrome 114.0.0.0,,,2023-07-05 14:41:33,2023-07-05 14:41:36,3.031s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/h1_General Ledger""))",Chrome 114.0.0.0,,,2023-07-05 14:41:36,2023-07-05 14:41:39,2.986s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/a_Welcome  RILI                        Admi_b75451""))",Chrome 114.0.0.0,,,2023-07-05 14:41:39,2023-07-05 14:41:42,3.039s,PASSED
,,,,,,,
Test Cases/Book of Account/General Journal,Chrome 114.0.0.0,,,2023-07-05 14:41:53,2023-07-05 14:42:11,18.312s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:41:53,2023-07-05 14:41:53,0.420s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 14:41:53,2023-07-05 14:41:53,0.394s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/a_General Journal""))",Chrome 114.0.0.0,,,2023-07-05 14:41:53,2023-07-05 14:42:05,11.822s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 14:42:05,2023-07-05 14:42:06,1.174s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 14:42:06,2023-07-05 14:42:09,2.416s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:42:09,2023-07-05 14:42:10,1.507s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF_GJournal""))",Chrome 114.0.0.0,,,2023-07-05 14:42:10,2023-07-05 14:42:11,0.416s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF_GJournal""))",Chrome 114.0.0.0,,,2023-07-05 14:42:11,2023-07-05 14:42:11,0.147s,PASSED
,,,,,,,
Test Cases/Book of Account/Cash Receipt,Chrome 114.0.0.0,,,2023-07-05 14:42:20,2023-07-05 14:42:52,32.001s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:42:20,2023-07-05 14:42:20,0.389s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 14:42:20,2023-07-05 14:42:21,0.675s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/a_Cash Receipts""))",Chrome 114.0.0.0,,,2023-07-05 14:42:21,2023-07-05 14:42:33,12.315s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 14:42:33,2023-07-05 14:42:34,1.282s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 14:42:34,2023-07-05 14:42:37,2.349s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:42:37,2023-07-05 14:42:38,1.335s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-05 14:42:38,2023-07-05 14:42:41,3.040s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFCR""))",Chrome 114.0.0.0,,,2023-07-05 14:42:41,2023-07-05 14:42:42,0.581s,PASSED
delay(10),Chrome 114.0.0.0,,,2023-07-05 14:42:42,2023-07-05 14:42:52,10.014s,PASSED
,,,,,,,
Test Cases/Book of Account/Cash Disbursement,Chrome 114.0.0.0,,,2023-07-05 14:42:58,2023-07-05 14:43:17,19.139s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:42:58,2023-07-05 14:42:58,0.411s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 14:42:58,2023-07-05 14:42:59,0.406s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Cash Disbursement""))",Chrome 114.0.0.0,,,2023-07-05 14:42:59,2023-07-05 14:43:11,12.723s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 14:43:11,2023-07-05 14:43:13,1.139s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 14:43:13,2023-07-05 14:43:15,2.398s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:43:15,2023-07-05 14:43:17,1.612s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFCD""))",Chrome 114.0.0.0,,,2023-07-05 14:43:17,2023-07-05 14:43:17,0.431s,PASSED
,,,,,,,
Test Cases/Book of Account/OR Summary,Chrome 114.0.0.0,,,2023-07-05 14:43:17,2023-07-05 14:44:00,43.359s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:43:17,2023-07-05 14:43:18,0.184s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:43:18,2023-07-05 14:43:19,1.737s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 14:43:19,2023-07-05 14:43:21,2.068s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_OR Summary""))",Chrome 114.0.0.0,,,2023-07-05 14:43:21,2023-07-05 14:43:37,15.680s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""99"", true)",Chrome 114.0.0.0,,,2023-07-05 14:43:37,2023-07-05 14:43:44,7.210s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICEIT liaison""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-05 14:43:44,2023-07-05 14:43:50,6.118s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICE""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-05 14:43:50,2023-07-05 14:43:56,5.946s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/div_End Date""))",Chrome 114.0.0.0,,,2023-07-05 14:43:56,2023-07-05 14:43:58,1.999s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFOR""))",Chrome 114.0.0.0,,,2023-07-05 14:43:58,2023-07-05 14:44:00,2.007s,PASSED
,,,,,,,
Test Cases/Other Reports/Trial Balance,Chrome 114.0.0.0,,,2023-07-05 14:44:00,2023-07-05 14:44:38,38.156s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:44:01,2023-07-05 14:44:01,0.157s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:44:01,2023-07-05 14:44:03,2.432s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Trial Balance Report""))",Chrome 114.0.0.0,,,2023-07-05 14:44:03,2023-07-05 14:44:19,15.302s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 14:44:19,2023-07-05 14:44:24,5.776s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 14:44:24,2023-07-05 14:44:32,7.796s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:44:32,2023-07-05 14:44:38,6.302s,PASSED
