Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 15:14:03,2023-07-05 15:14:04,0.381s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Cash Disbursement""))",Chrome 114.0.0.0,,,2023-07-05 15:14:04,2023-07-05 15:14:12,8.289s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 15:14:12,2023-07-05 15:14:13,1.213s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 15:14:13,2023-07-05 15:14:15,2.297s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 15:14:15,2023-07-05 15:14:17,1.228s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFCD""))",Chrome 114.0.0.0,,,2023-07-05 15:14:17,2023-07-05 15:14:17,0.428s,PASSED
,,,,,,,
Test Cases/Book of Account/OR Summary,Chrome 114.0.0.0,,,2023-07-05 15:14:17,2023-07-05 15:14:54,37.067s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 15:14:17,2023-07-05 15:14:18,0.186s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-05 15:14:18,2023-07-05 15:14:20,2.744s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 15:14:20,2023-07-05 15:14:22,1.947s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_OR Summary""))",Chrome 114.0.0.0,,,2023-07-05 15:14:22,2023-07-05 15:14:35,12.476s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""99"", true)",Chrome 114.0.0.0,,,2023-07-05 15:14:35,2023-07-05 15:14:41,6.484s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICEIT liaison""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-05 15:14:41,2023-07-05 15:14:47,6.147s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICE""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-05 15:14:47,2023-07-05 15:14:53,5.782s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/div_End Date""))",Chrome 114.0.0.0,,,2023-07-05 15:14:53,2023-07-05 15:14:54,0.400s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFOR""))",Chrome 114.0.0.0,,,2023-07-05 15:14:54,2023-07-05 15:14:54,0.473s,PASSED
,,,,,,,
Test Cases/Other Reports/Trial Balance,Chrome 114.0.0.0,,,2023-07-05 15:14:54,2023-07-05 15:15:13,19.364s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 15:14:54,2023-07-05 15:14:55,0.197s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-05 15:14:55,2023-07-05 15:14:56,1.634s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Trial Balance Report""))",Chrome 114.0.0.0,,,2023-07-05 15:14:56,2023-07-05 15:15:09,12.434s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 15:15:09,2023-07-05 15:15:10,1.068s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 15:15:10,2023-07-05 15:15:12,2.373s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 15:15:12,2023-07-05 15:15:13,1.262s,PASSED
,,,,,,,
Test Cases/Other Reports/Income Statement,Chrome 114.0.0.0,,,2023-07-05 15:15:16,2023-07-05 15:15:33,16.353s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 15:15:16,2023-07-05 15:15:17,0.453s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-05 15:15:17,2023-07-05 15:15:17,0.405s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/a_Income Statement""))",Chrome 114.0.0.0,,,2023-07-05 15:15:17,2023-07-05 15:15:28,10.354s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 15:15:28,2023-07-05 15:15:29,1.241s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 15:15:29,2023-07-05 15:15:31,2.182s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 15:15:31,2023-07-05 15:15:32,1.182s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/input_Date_btnPDFIS""))",Chrome 114.0.0.0,,,2023-07-05 15:15:32,2023-07-05 15:15:33,0.522s,PASSED
,,,,,,,
Test Cases/In and Out/Logout,Chrome 114.0.0.0,,,2023-07-05 15:15:33,2023-07-05 15:15:36,3.545s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Welcome  RILI                        Admi_b75451""))",Chrome 114.0.0.0,,,2023-07-05 15:15:33,2023-07-05 15:15:33,0.214s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Logout""))",Chrome 114.0.0.0,,,2023-07-05 15:15:33,2023-07-05 15:15:36,2.902s,PASSED
