Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 08:34:19,2023-07-07 08:34:20,1.279s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF_GJournal""))",Chrome 114.0.0.0,,,2023-07-07 08:34:20,2023-07-07 08:34:21,0.557s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF_GJournal""))",Chrome 114.0.0.0,,,2023-07-07 08:34:21,2023-07-07 08:34:21,0.178s,PASSED
,,,,,,,
Test Cases/Book of Account/Cash Receipt,Chrome 114.0.0.0,,,2023-07-07 08:34:27,2023-07-07 08:34:52,25.144s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 08:34:27,2023-07-07 08:34:28,0.399s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-07 08:34:28,2023-07-07 08:34:28,0.441s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/a_Cash Receipts""))",Chrome 114.0.0.0,,,2023-07-07 08:34:28,2023-07-07 08:34:34,6.252s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-07 08:34:34,2023-07-07 08:34:36,1.176s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-07 08:34:36,2023-07-07 08:34:38,2.211s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 08:34:38,2023-07-07 08:34:39,1.166s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-07 08:34:39,2023-07-07 08:34:42,3.020s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFCR""))",Chrome 114.0.0.0,,,2023-07-07 08:34:42,2023-07-07 08:34:42,0.456s,PASSED
delay(10),Chrome 114.0.0.0,,,2023-07-07 08:34:42,2023-07-07 08:34:52,10.005s,PASSED
,,,,,,,
Test Cases/Book of Account/Cash Disbursement,Chrome 114.0.0.0,,,2023-07-07 08:34:58,2023-07-07 08:35:30,31.281s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 08:34:58,2023-07-07 08:34:59,0.391s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-07 08:34:59,2023-07-07 08:34:59,0.419s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Cash Disbursement""))",Chrome 114.0.0.0,,,2023-07-07 08:34:59,2023-07-07 08:35:06,6.979s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-07 08:35:06,2023-07-07 08:35:07,1.118s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-07 08:35:07,2023-07-07 08:35:28,20.617s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 08:35:28,2023-07-07 08:35:29,1.203s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFCD""))",Chrome 114.0.0.0,,,2023-07-07 08:35:29,2023-07-07 08:35:30,0.551s,PASSED
,,,,,,,
Test Cases/Book of Account/OR Summary,Chrome 114.0.0.0,,,2023-07-07 08:35:30,2023-07-07 08:36:07,37.443s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 08:35:30,2023-07-07 08:35:30,0.208s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-07 08:35:30,2023-07-07 08:35:32,1.741s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-07 08:35:32,2023-07-07 08:35:34,2.092s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_OR Summary""))",Chrome 114.0.0.0,,,2023-07-07 08:35:34,2023-07-07 08:35:44,10.282s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""99"", true)",Chrome 114.0.0.0,,,2023-07-07 08:35:44,2023-07-07 08:35:51,6.607s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICEIT liaison""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-07 08:35:51,2023-07-07 08:35:57,6.147s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICE""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-07 08:35:57,2023-07-07 08:36:03,5.841s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/div_End Date""))",Chrome 114.0.0.0,,,2023-07-07 08:36:03,2023-07-07 08:36:05,2.044s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFOR""))",Chrome 114.0.0.0,,,2023-07-07 08:36:05,2023-07-07 08:36:07,2.068s,PASSED
,,,,,,,
Test Cases/Other Reports/Trial Balance,Chrome 114.0.0.0,,,2023-07-07 08:36:07,2023-07-07 08:36:39,32.182s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 08:36:08,2023-07-07 08:36:08,0.228s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-07 08:36:08,2023-07-07 08:36:10,2.286s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Trial Balance Report""))",Chrome 114.0.0.0,,,2023-07-07 08:36:10,2023-07-07 08:36:20,10.314s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-07 08:36:20,2023-07-07 08:36:26,5.703s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-07 08:36:26,2023-07-07 08:36:33,6.921s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 08:36:33,2023-07-07 08:36:39,6.330s,PASSED
,,,,,,,
Test Cases/Other Reports/Income Statement,Chrome 114.0.0.0,,,2023-07-07 08:36:47,2023-07-07 08:37:22,34.434s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 08:36:47,2023-07-07 08:36:48,0.425s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-07 08:36:48,2023-07-07 08:36:48,0.409s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/a_Income Statement""))",Chrome 114.0.0.0,,,2023-07-07 08:36:48,2023-07-07 08:37:16,27.556s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-07 08:37:16,2023-07-07 08:37:17,1.261s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-07 08:37:17,2023-07-07 08:37:20,2.860s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 08:37:20,2023-07-07 08:37:21,1.420s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/input_Date_btnPDFIS""))",Chrome 114.0.0.0,,,2023-07-07 08:37:21,2023-07-07 08:37:22,0.488s,PASSED
,,,,,,,
Test Cases/In and Out/Logout,Chrome 114.0.0.0,,,2023-07-07 08:37:22,2023-07-07 08:37:24,2.390s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Welcome  RILI                        Admi_b75451""))",Chrome 114.0.0.0,,,2023-07-07 08:37:22,2023-07-07 08:37:22,0.216s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Logout""))",Chrome 114.0.0.0,,,2023-07-07 08:37:22,2023-07-07 08:37:24,1.635s,PASSED
