Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 14:13:56,2023-07-05 14:13:57,1.220s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 14:13:57,2023-07-05 14:13:59,2.358s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:13:59,2023-07-05 14:14:01,1.397s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF""))",Chrome 114.0.0.0,,,2023-07-05 14:14:01,2023-07-05 14:14:01,0.567s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/h1_General Ledger""))",Chrome 114.0.0.0,,,2023-07-05 14:14:01,2023-07-05 14:14:01,0.262s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/h1_General Ledger""))",Chrome 114.0.0.0,,,2023-07-05 14:14:01,2023-07-05 14:14:04,2.951s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/h1_General Ledger""))",Chrome 114.0.0.0,,,2023-07-05 14:14:04,2023-07-05 14:14:07,2.937s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/a_Welcome  RILI                        Admi_b75451""))",Chrome 114.0.0.0,,,2023-07-05 14:14:07,2023-07-05 14:14:09,2.014s,PASSED
,,,,,,,
Test Cases/Book of Account/General Journal,Chrome 114.0.0.0,,,2023-07-05 14:14:18,2023-07-05 14:14:35,17.619s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:14:18,2023-07-05 14:14:18,0.374s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 14:14:18,2023-07-05 14:14:19,0.480s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/a_General Journal""))",Chrome 114.0.0.0,,,2023-07-05 14:14:19,2023-07-05 14:14:30,11.044s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 14:14:30,2023-07-05 14:14:31,1.295s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 14:14:31,2023-07-05 14:14:33,2.270s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:14:33,2023-07-05 14:14:34,1.321s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF_GJournal""))",Chrome 114.0.0.0,,,2023-07-05 14:14:34,2023-07-05 14:14:35,0.588s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF_GJournal""))",Chrome 114.0.0.0,,,2023-07-05 14:14:35,2023-07-05 14:14:35,0.237s,PASSED
,,,,,,,
Test Cases/Book of Account/Cash Receipt,Chrome 114.0.0.0,,,2023-07-05 14:14:42,2023-07-05 14:15:12,30.415s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:14:42,2023-07-05 14:14:42,0.417s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 14:14:42,2023-07-05 14:14:42,0.419s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/a_Cash Receipts""))",Chrome 114.0.0.0,,,2023-07-05 14:14:42,2023-07-05 14:14:54,11.324s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 14:14:54,2023-07-05 14:14:55,1.194s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 14:14:55,2023-07-05 14:14:57,2.239s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:14:57,2023-07-05 14:14:58,1.266s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-05 14:14:58,2023-07-05 14:15:01,3.051s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFCR""))",Chrome 114.0.0.0,,,2023-07-05 14:15:01,2023-07-05 14:15:02,0.478s,PASSED
delay(10),Chrome 114.0.0.0,,,2023-07-05 14:15:02,2023-07-05 14:15:12,10.014s,PASSED
,,,,,,,
Test Cases/Book of Account/Cash Disbursement,Chrome 114.0.0.0,,,2023-07-05 14:15:20,2023-07-05 14:15:38,18.537s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:15:20,2023-07-05 14:15:20,0.420s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 14:15:20,2023-07-05 14:15:20,0.388s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Cash Disbursement""))",Chrome 114.0.0.0,,,2023-07-05 14:15:20,2023-07-05 14:15:31,10.408s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 14:15:31,2023-07-05 14:15:34,2.713s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 14:15:34,2023-07-05 14:15:36,2.345s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:15:36,2023-07-05 14:15:38,1.623s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFCD""))",Chrome 114.0.0.0,,,2023-07-05 14:15:38,2023-07-05 14:15:38,0.628s,PASSED
,,,,,,,
Test Cases/Book of Account/OR Summary,Chrome 114.0.0.0,,,2023-07-05 14:15:38,2023-07-05 14:16:03,24.314s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:15:39,2023-07-05 14:15:39,0.202s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:15:39,2023-07-05 14:15:41,2.389s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-05 14:15:41,2023-07-05 14:15:43,2.130s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_OR Summary""))",Chrome 114.0.0.0,,,2023-07-05 14:15:43,2023-07-05 14:15:57,13.461s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""99"", true)",Chrome 114.0.0.0,,,2023-07-05 14:15:57,2023-07-05 14:15:59,2.344s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICEIT liaison""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-05 14:15:59,2023-07-05 14:16:00,1.234s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICE""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-05 14:16:00,2023-07-05 14:16:02,1.191s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/div_End Date""))",Chrome 114.0.0.0,,,2023-07-05 14:16:02,2023-07-05 14:16:02,0.431s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFOR""))",Chrome 114.0.0.0,,,2023-07-05 14:16:02,2023-07-05 14:16:03,0.445s,PASSED
,,,,,,,
Test Cases/Other Reports/Trial Balance,Chrome 114.0.0.0,,,2023-07-05 14:16:03,2023-07-05 14:16:29,25.986s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:16:03,2023-07-05 14:16:03,0.183s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-05 14:16:03,2023-07-05 14:16:05,2.207s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Trial Balance Report""))",Chrome 114.0.0.0,,,2023-07-05 14:16:05,2023-07-05 14:16:20,14.206s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 14:16:20,2023-07-05 14:16:25,5.424s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-05 14:16:25,2023-07-05 14:16:27,2.332s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-05 14:16:27,2023-07-05 14:16:29,1.211s,PASSED
,,,,,,,
Test Cases/In and Out/Logout,Chrome 114.0.0.0,,,2023-07-05 14:16:29,2023-07-05 14:16:30,1.306s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Welcome  RILI                        Admi_b75451""))",Chrome 114.0.0.0,,,2023-07-05 14:16:29,2023-07-05 14:16:29,0.402s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Logout""))",Chrome 114.0.0.0,,,2023-07-05 14:16:29,2023-07-05 14:16:30,0.504s,PASSED
