Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-04 13:22:39,2023-07-04 13:22:41,2.139s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-04 13:22:41,2023-07-04 13:22:42,1.234s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF""))",Chrome 114.0.0.0,,,2023-07-04 13:22:42,2023-07-04 13:22:43,0.566s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/h1_General Ledger""))",Chrome 114.0.0.0,,,2023-07-04 13:22:43,2023-07-04 13:22:43,0.202s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/h1_General Ledger""))",Chrome 114.0.0.0,,,2023-07-04 13:22:43,2023-07-04 13:22:45,2.213s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/h1_General Ledger""))",Chrome 114.0.0.0,,,2023-07-04 13:22:45,2023-07-04 13:22:47,2.038s,PASSED
"click(findTestObject(""Object Repository/General Ledger/Page_CARD, Inc. Computerized Accounting System/a_Welcome  RILI                        Admi_b75451""))",Chrome 114.0.0.0,,,2023-07-04 13:22:47,2023-07-04 13:22:49,2.020s,PASSED
,,,,,,,
Test Cases/Book of Account/General Journal,Chrome 114.0.0.0,,,2023-07-04 13:22:57,2023-07-04 13:23:12,14.855s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-04 13:22:58,2023-07-04 13:22:58,0.413s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-04 13:22:58,2023-07-04 13:22:58,0.383s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/a_General Journal""))",Chrome 114.0.0.0,,,2023-07-04 13:22:58,2023-07-04 13:23:05,7.029s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-04 13:23:05,2023-07-04 13:23:06,1.156s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-04 13:23:06,2023-07-04 13:23:09,2.115s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-04 13:23:09,2023-07-04 13:23:10,1.275s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF_GJournal""))",Chrome 114.0.0.0,,,2023-07-04 13:23:10,2023-07-04 13:23:10,0.544s,PASSED
"click(findTestObject(""Object Repository/General Journal/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDF_GJournal""))",Chrome 114.0.0.0,,,2023-07-04 13:23:10,2023-07-04 13:23:12,1.927s,PASSED
,,,,,,,
Test Cases/In and Out/Logout,Chrome 114.0.0.0,,,2023-07-04 13:23:12,2023-07-04 13:23:14,1.987s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Welcome  RILI                        Admi_b75451""))",Chrome 114.0.0.0,,,2023-07-04 13:23:13,2023-07-04 13:23:13,0.169s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Logout""))",Chrome 114.0.0.0,,,2023-07-04 13:23:13,2023-07-04 13:23:14,1.339s,PASSED
