Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 09:05:02,2023-07-07 09:05:03,1.278s,PASSED
delay(3),Chrome 114.0.0.0,,,2023-07-07 09:05:03,2023-07-07 09:05:06,3.037s,PASSED
"click(findTestObject(""Object Repository/Cash Receipt/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFCR""))",Chrome 114.0.0.0,,,2023-07-07 09:05:06,2023-07-07 09:05:07,0.425s,PASSED
delay(10),Chrome 114.0.0.0,,,2023-07-07 09:05:07,2023-07-07 09:05:17,10.018s,PASSED
,,,,,,,
Test Cases/Book of Account/Cash Disbursement,Chrome 114.0.0.0,,,2023-07-07 09:05:24,2023-07-07 09:05:38,13.187s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:05:24,2023-07-07 09:05:25,0.429s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-07 09:05:25,2023-07-07 09:05:25,0.392s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/a_Cash Disbursement""))",Chrome 114.0.0.0,,,2023-07-07 09:05:25,2023-07-07 09:05:33,7.280s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-07 09:05:33,2023-07-07 09:05:34,1.193s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-07 09:05:34,2023-07-07 09:05:36,2.160s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 09:05:36,2023-07-07 09:05:37,1.202s,PASSED
"click(findTestObject(""Object Repository/Cash Disbursement/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFCD""))",Chrome 114.0.0.0,,,2023-07-07 09:05:37,2023-07-07 09:05:38,0.517s,PASSED
,,,,,,,
Test Cases/Book of Account/OR Summary,Chrome 114.0.0.0,,,2023-07-07 09:05:38,2023-07-07 09:06:15,37.444s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:05:38,2023-07-07 09:05:38,0.180s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:05:38,2023-07-07 09:05:40,1.974s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_Book of Accounts""))",Chrome 114.0.0.0,,,2023-07-07 09:05:40,2023-07-07 09:05:42,1.882s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/a_OR Summary""))",Chrome 114.0.0.0,,,2023-07-07 09:05:42,2023-07-07 09:05:53,10.433s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""99"", true)",Chrome 114.0.0.0,,,2023-07-07 09:05:53,2023-07-07 09:05:59,6.560s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICEIT liaison""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-07 09:05:59,2023-07-07 09:06:05,6.133s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---HEAD OFFICE""), ""01"", true)",Chrome 114.0.0.0,,,2023-07-07 09:06:05,2023-07-07 09:06:11,5.950s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/div_End Date""))",Chrome 114.0.0.0,,,2023-07-07 09:06:11,2023-07-07 09:06:13,1.976s,PASSED
"click(findTestObject(""Object Repository/OR Summary/Page_CARD, Inc. Computerized Accounting System/input_End Date_btnPDFOR""))",Chrome 114.0.0.0,,,2023-07-07 09:06:13,2023-07-07 09:06:15,1.922s,PASSED
,,,,,,,
Test Cases/Other Reports/Trial Balance,Chrome 114.0.0.0,,,2023-07-07 09:06:15,2023-07-07 09:06:47,32.328s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:06:15,2023-07-07 09:06:16,0.202s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:06:16,2023-07-07 09:06:17,1.464s,PASSED
"click(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/a_Trial Balance Report""))",Chrome 114.0.0.0,,,2023-07-07 09:06:17,2023-07-07 09:06:27,10.178s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-07 09:06:27,2023-07-07 09:06:33,5.983s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-07 09:06:33,2023-07-07 09:06:41,7.762s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Trial Balance/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 09:06:41,2023-07-07 09:06:47,6.418s,PASSED
,,,,,,,
Test Cases/Other Reports/Income Statement,Chrome 114.0.0.0,,,2023-07-07 09:06:55,2023-07-07 09:07:08,12.912s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:06:55,2023-07-07 09:06:56,0.390s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:06:56,2023-07-07 09:06:56,0.423s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/a_Income Statement""))",Chrome 114.0.0.0,,,2023-07-07 09:06:56,2023-07-07 09:07:03,7.142s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:03,2023-07-07 09:07:04,1.151s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:04,2023-07-07 09:07:06,2.102s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:06,2023-07-07 09:07:08,1.179s,PASSED
"click(findTestObject(""Object Repository/Income Statement/Page_CARD, Inc. Computerized Accounting System/input_Date_btnPDFIS""))",Chrome 114.0.0.0,,,2023-07-07 09:07:08,2023-07-07 09:07:08,0.524s,PASSED
,,,,,,,
Test Cases/Other Reports/Balance sheet,Chrome 114.0.0.0,,,2023-07-07 09:07:13,2023-07-07 09:07:26,13.215s,PASSED
"click(findTestObject(""Object Repository/Balance Sheet/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:07:13,2023-07-07 09:07:14,0.455s,PASSED
"click(findTestObject(""Object Repository/Balance Sheet/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:07:14,2023-07-07 09:07:14,0.390s,PASSED
"click(findTestObject(""Object Repository/Balance Sheet/Page_CARD, Inc. Computerized Accounting System/a_Balance Sheet""))",Chrome 114.0.0.0,,,2023-07-07 09:07:14,2023-07-07 09:07:21,7.090s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Balance Sheet/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:21,2023-07-07 09:07:22,1.173s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Balance Sheet/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:22,2023-07-07 09:07:24,2.145s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Balance Sheet/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:24,2023-07-07 09:07:26,1.209s,PASSED
"click(findTestObject(""Object Repository/Balance Sheet/Page_CARD, Inc. Computerized Accounting System/input_Date_btnPDFBS""))",Chrome 114.0.0.0,,,2023-07-07 09:07:26,2023-07-07 09:07:26,0.542s,PASSED
"click(findTestObject(""Object Repository/Balance Sheet/Page_CARD, Inc. Computerized Accounting System/i_RILI_fa fa-user fa-fw""))",Chrome 114.0.0.0,,,2023-07-07 09:07:26,2023-07-07 09:07:26,0.187s,PASSED
,,,,,,,
Test Cases/Other Reports/Adjusting Entries,Chrome 114.0.0.0,,,2023-07-07 09:07:34,2023-07-07 09:07:49,14.979s,PASSED
"click(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/a_Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:07:34,2023-07-07 09:07:35,0.440s,PASSED
"click(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/a_Other Reports""))",Chrome 114.0.0.0,,,2023-07-07 09:07:35,2023-07-07 09:07:35,0.407s,PASSED
"click(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/a_Adjusting Entries""))",Chrome 114.0.0.0,,,2023-07-07 09:07:35,2023-07-07 09:07:42,6.428s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Per RegionPer AreaPer Unit""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:42,2023-07-07 09:07:43,1.122s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---Head OfficeLuzon 1L_eb6cd5""), ""02"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:43,2023-07-07 09:07:45,2.162s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---La Union 1AbraIloco_046ef5""), ""B6"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:45,2023-07-07 09:07:46,1.244s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---JanuaryFebruaryMarc_7b8eaa""), ""7"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:46,2023-07-07 09:07:47,1.386s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/select_---Select Item---2019 2020 2021 2022 2023""), ""2022"", true)",Chrome 114.0.0.0,,,2023-07-07 09:07:47,2023-07-07 09:07:49,1.179s,PASSED
"click(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/input_Year_btnPDFAdj""))",Chrome 114.0.0.0,,,2023-07-07 09:07:49,2023-07-07 09:07:49,0.414s,PASSED
"click(findTestObject(""Object Repository/Adjusting Entries/Page_CARD, Inc. Computerized Accounting System/b_HEAD OFFICE""))",Chrome 114.0.0.0,,,2023-07-07 09:07:49,2023-07-07 09:07:49,0.185s,PASSED
,,,,,,,
Test Cases/In and Out/Logout,Chrome 114.0.0.0,,,2023-07-07 09:07:53,2023-07-07 09:07:54,0.792s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Welcome  RILI                        Admi_b75451""))",Chrome 114.0.0.0,,,2023-07-07 09:07:53,2023-07-07 09:07:54,0.392s,PASSED
"click(findTestObject(""Object Repository/Logout/Page_CARD, Inc. Computerized Accounting System/a_Logout""))",Chrome 114.0.0.0,,,2023-07-07 09:07:54,2023-07-07 09:07:54,0.400s,PASSED
